flight_id,airline,source,destination,departure_time,arrival_time,duration,duration_minutes,is_overnight,route,flight_instance_key,reject_reason,record_status,processed_at
AI225,Air India,BOM,BLR,2026-04-19 15:05:41.703,2026-04-19 16:01:41.703,00:56:00,56.0,False,BOM-BLR,AI225_20260419150541,,accepted,2026-09-11 07:11:20.739575+00:00
SJ028,SpiceJet,CCU,BOM,2026-04-19 15:04:41.701,2026-04-19 19:32:41.701,04:28:00,268.0,False,CCU-BOM,SJ028_20260419150441,,accepted,2026-09-11 07:11:20.739575+00:00
SJ012,SpiceJet,HYD,BLR,2026-04-19 15:01:41.701,2026-04-19 16:12:41.701,01:11:00,71.0,False,HYD-BLR,SJ012_20260419150141,,accepted,2026-09-11 07:11:20.739575+00:00
SJ131,SpiceJet,MAA,HYD,2026-04-19 15:00:41.702,2026-04-19 16:07:41.702,01:07:00,67.0,False,MAA-HYD,SJ131_20260419150041,,accepted,2026-09-11 07:11:20.739575+00:00
AI010,Air India,BOM,HYD,2026-04-19 15:00:41.701,2026-04-19 19:48:41.701,04:48:00,288.0,False,BOM-HYD,AI010_20260419150041,,accepted,2026-09-11 07:11:20.739575+00:00
6F020,IndiGo,BOM,HYD,2026-04-19 14:58:41.701,2026-04-19 16:43:41.701,01:45:00,105.0,False,BOM-HYD,6F020_20260419145841,,accepted,2026-09-11 07:11:20.739575+00:00
SJ038,SpiceJet,BLR,DEL,2026-04-19 14:57:41.701,2026-04-19 17:46:41.701,02:49:00,169.0,False,BLR-DEL,SJ038_20260419145741,,accepted,2026-09-11 07:11:20.739575+00:00
UK204,Vistara,BLR,DEL,2026-04-19 14:46:41.703,2026-04-19 16:24:41.703,01:38:00,98.0,False,BLR-DEL,UK204_20260419144641,,accepted,2026-09-11 07:11:20.739575+00:00
AI036,Air India,BOM,CCU,2026-04-19 14:45:41.701,2026-04-19 16:16:41.701,01:31:00,91.0,False,BOM-CCU,AI036_20260419144541,,accepted,2026-09-11 07:11:20.739575+00:00
AI100,Unknown,CCU,BOM,2026-04-19 14:42:41.702,2026-04-19 18:22:41.702,03:40:00,220.0,False,CCU-BOM,AI100_20260419144241,,accepted,2026-09-11 07:11:20.739575+00:00
SJ215,SpiceJet,CCU,DEL,2026-04-19 14:37:41.703,2026-04-19 16:12:41.703,01:35:00,95.0,False,CCU-DEL,SJ215_20260419143741,,accepted,2026-09-11 07:11:20.739575+00:00
UK155,Vistara,MAA,HYD,2026-04-19 14:34:41.703,2026-04-19 18:37:41.703,04:03:00,243.0,False,MAA-HYD,UK155_20260419143441,,accepted,2026-09-11 07:11:20.739575+00:00
SJ173,SpiceJet,CCU,HYD,2026-04-19 14:27:41.703,2026-04-19 16:09:41.703,01:42:00,102.0,False,CCU-HYD,SJ173_20260419142741,,accepted,2026-09-11 07:11:20.739575+00:00
UK179,Vistara,DEL,HYD,2026-04-19 14:25:41.703,2026-04-19 19:15:41.703,04:50:00,290.0,False,DEL-HYD,UK179_20260419142541,,accepted,2026-09-11 07:11:20.739575+00:00
UK221,Vistara,CCU,DEL,2026-04-19 14:18:41.704,2026-04-19 18:44:41.704,04:26:00,266.0,False,CCU-DEL,UK221_20260419141841,,accepted,2026-09-11 07:11:20.739575+00:00
UK023,Vistara,DEL,MAA,2026-04-19 14:15:41.701,2026-04-19 19:03:41.701,04:48:00,288.0,False,DEL-MAA,UK023_20260419141541,,accepted,2026-09-11 07:11:20.739575+00:00
SJ107,SpiceJet,BOM,MAA,2026-04-19 14:10:41.702,2026-04-19 18:38:41.702,04:28:00,268.0,False,BOM-MAA,SJ107_20260419141041,,accepted,2026-09-11 07:11:20.739575+00:00
AI073,Air India,BOM,BLR,2026-04-19 14:08:41.702,2026-04-19 16:10:41.702,02:02:00,122.0,False,BOM-BLR,AI073_20260419140841,,accepted,2026-09-11 07:11:20.739575+00:00
SJ187,SpiceJet,MAA,BLR,2026-04-19 14:07:41.703,2026-04-19 17:30:41.703,03:23:00,203.0,False,MAA-BLR,SJ187_20260419140741,,accepted,2026-09-11 07:11:20.739575+00:00
UK058,Vistara,MAA,BOM,2026-04-19 13:46:41.701,2026-04-19 17:04:41.701,03:18:00,198.0,False,MAA-BOM,UK058_20260419134641,,accepted,2026-09-11 07:11:20.739575+00:00
SJ063,SpiceJet,MAA,BOM,2026-04-19 13:38:41.701,2026-04-19 15:23:41.701,01:45:00,105.0,False,MAA-BOM,SJ063_20260419133841,,accepted,2026-09-11 07:11:20.739575+00:00
SJ062,SpiceJet,BLR,HYD,2026-04-19 13:37:41.701,2026-04-19 17:06:41.701,03:29:00,209.0,False,BLR-HYD,SJ062_20260419133741,,accepted,2026-09-11 07:11:20.739575+00:00
UK048,Vistara,MAA,DEL,2026-04-19 13:36:41.701,2026-04-19 18:21:41.701,04:45:00,285.0,False,MAA-DEL,UK048_20260419133641,,accepted,2026-09-11 07:11:20.739575+00:00
AI181,Air India,MAA,HYD,2026-04-19 13:29:41.703,2026-04-19 16:55:41.703,03:26:00,206.0,False,MAA-HYD,AI181_20260419132941,,accepted,2026-09-11 07:11:20.739575+00:00
AI003,Air India,BLR,HYD,2026-04-19 13:27:41.701,2026-04-19 16:55:41.701,03:28:00,208.0,False,BLR-HYD,AI003_20260419132741,,accepted,2026-09-11 07:11:20.739575+00:00
6F041,IndiGo,MAA,BOM,2026-04-19 13:19:41.701,2026-04-19 16:48:41.701,03:29:00,209.0,False,MAA-BOM,6F041_20260419131941,,accepted,2026-09-11 07:11:20.739575+00:00
6F175,IndiGo,MAA,CCU,2026-04-19 13:18:41.703,2026-04-19 15:13:41.703,01:55:00,115.0,False,MAA-CCU,6F175_20260419131841,,accepted,2026-09-11 07:11:20.739575+00:00
6F013,IndiGo,BOM,CCU,2026-04-19 13:15:41.701,2026-04-19 18:05:41.701,04:50:00,290.0,False,BOM-CCU,6F013_20260419131541,,accepted,2026-09-11 07:11:20.739575+00:00
SJ040,SpiceJet,BOM,CCU,2026-04-19 13:12:41.701,2026-04-19 16:44:41.701,03:32:00,212.0,False,BOM-CCU,SJ040_20260419131241,,accepted,2026-09-11 07:11:20.739575+00:00
SJ016,SpiceJet,HYD,CCU,2026-04-19 13:01:41.701,2026-04-19 16:26:41.701,03:25:00,205.0,False,HYD-CCU,SJ016_20260419130141,,accepted,2026-09-11 07:11:20.739575+00:00
6F135,IndiGo,MAA,HYD,2026-04-19 12:59:41.702,2026-04-19 13:45:41.702,00:46:00,46.0,False,MAA-HYD,6F135_20260419125941,,accepted,2026-09-11 07:11:20.739575+00:00
6F150,IndiGo,HYD,MAA,2026-04-19 12:55:41.703,2026-04-19 16:53:41.703,03:58:00,238.0,False,HYD-MAA,6F150_20260419125541,,accepted,2026-09-11 07:11:20.739575+00:00
AI083,Air India,DEL,BOM,2026-04-19 12:54:41.702,2026-04-19 13:37:41.702,00:43:00,43.0,False,DEL-BOM,AI083_20260419125441,,accepted,2026-09-11 07:11:20.739575+00:00
SJ166,SpiceJet,CCU,HYD,2026-04-19 12:51:41.703,2026-04-19 16:18:41.703,03:27:00,207.0,False,CCU-HYD,SJ166_20260419125141,,accepted,2026-09-11 07:11:20.739575+00:00
SJ027,Unknown,BOM,MAA,2026-04-19 12:50:41.701,2026-04-19 17:13:41.701,04:23:00,263.0,False,BOM-MAA,SJ027_20260419125041,,accepted,2026-09-11 07:11:20.739575+00:00
6F134,IndiGo,BLR,MAA,2026-04-19 12:47:41.702,2026-04-19 14:06:41.702,01:19:00,79.0,False,BLR-MAA,6F134_20260419124741,,accepted,2026-09-11 07:11:20.739575+00:00
UK225,Vistara,MAA,BLR,2026-04-19 12:46:41.704,2026-04-19 15:02:41.704,02:16:00,136.0,False,MAA-BLR,UK225_20260419124641,,accepted,2026-09-11 07:11:20.739575+00:00
SJ175,SpiceJet,MAA,BLR,2026-04-19 12:46:41.703,2026-04-19 16:50:41.703,04:04:00,244.0,False,MAA-BLR,SJ175_20260419124641,,accepted,2026-09-11 07:11:20.739575+00:00
AI182,Air India,HYD,DEL,2026-04-19 12:41:41.703,2026-04-19 17:14:41.703,04:33:00,273.0,False,HYD-DEL,AI182_20260419124141,,accepted,2026-09-11 07:11:20.739575+00:00
AI190,Air India,BOM,CCU,2026-04-19 12:38:41.703,2026-04-19 15:56:41.703,03:18:00,198.0,False,BOM-CCU,AI190_20260419123841,,accepted,2026-09-11 07:11:20.739575+00:00
AI120,Air India,MAA,CCU,2026-04-19 12:12:41.702,2026-04-19 14:18:41.702,02:06:00,126.0,False,MAA-CCU,AI120_20260419121241,,accepted,2026-09-11 07:11:20.739575+00:00
6F132,IndiGo,MAA,BOM,2026-04-19 12:00:41.702,2026-04-19 13:00:42.000,01:00:00.298000,60.00496666666666,False,MAA-BOM,6F132_20260419120041,,accepted,2026-09-11 07:11:20.739575+00:00
UK102,Vistara,HYD,CCU,2026-04-19 11:58:41.702,2026-04-19 14:01:41.702,02:03:00,123.0,False,HYD-CCU,UK102_20260419115841,,accepted,2026-09-11 07:11:20.739575+00:00
AI045,Air India,HYD,MAA,2026-04-19 11:58:41.701,2026-04-19 14:37:41.701,02:39:00,159.0,False,HYD-MAA,AI045_20260419115841,,accepted,2026-09-11 07:11:20.739575+00:00
UK136,Vistara,HYD,CCU,2026-04-19 11:43:41.703,2026-04-19 15:26:41.703,03:43:00,223.0,False,HYD-CCU,UK136_20260419114341,,accepted,2026-09-11 07:11:20.739575+00:00
SJ238,SpiceJet,MAA,BLR,2026-04-19 11:41:41.704,2026-04-19 15:39:41.704,03:58:00,238.0,False,MAA-BLR,SJ238_20260419114141,,accepted,2026-09-11 07:11:20.739575+00:00
AI193,Air India,MAA,HYD,2026-04-19 11:33:41.703,2026-04-19 16:07:41.703,04:34:00,274.0,False,MAA-HYD,AI193_20260419113341,,accepted,2026-09-11 07:11:20.739575+00:00
6F001,IndiGo,HYD,BOM,2026-04-19 11:33:41.700,2026-04-19 13:08:41.700,01:35:00,95.0,False,HYD-BOM,6F001_20260419113341,,accepted,2026-09-11 07:11:20.739575+00:00
6F211,IndiGo,MAA,BLR,2026-04-19 11:29:41.703,2026-04-19 16:20:41.703,04:51:00,291.0,False,MAA-BLR,6F211_20260419112941,,accepted,2026-09-11 07:11:20.739575+00:00
SJ199,SpiceJet,HYD,BOM,2026-04-19 11:29:41.703,2026-04-19 13:59:41.703,02:30:00,150.0,False,HYD-BOM,SJ199_20260419112941,,accepted,2026-09-11 07:11:20.739575+00:00
SJ050,SpiceJet,HYD,CCU,2026-04-19 11:24:41.701,2026-04-19 12:03:41.701,00:39:00,39.0,False,HYD-CCU,SJ050_20260419112441,,accepted,2026-09-11 07:11:20.739575+00:00
UK115,Vistara,BLR,BOM,2026-04-19 11:20:41.702,2026-04-19 13:20:42.000,02:00:00.298000,120.00496666666666,False,BLR-BOM,UK115_20260419112041,,accepted,2026-09-11 07:11:20.739575+00:00
AI037,Unknown,BOM,BLR,2026-04-19 11:14:41.701,2026-04-19 15:13:41.701,03:59:00,239.0,False,BOM-BLR,AI037_20260419111441,,accepted,2026-09-11 07:11:20.739575+00:00
6F235,IndiGo,HYD,MAA,2026-04-19 11:06:41.704,2026-04-19 13:51:41.704,02:45:00,165.0,False,HYD-MAA,6F235_20260419110641,,accepted,2026-09-11 07:11:20.739575+00:00
UK111,Vistara,MAA,BLR,2026-04-19 11:06:41.702,2026-04-19 12:20:41.702,01:14:00,74.0,False,MAA-BLR,UK111_20260419110641,,accepted,2026-09-11 07:11:20.739575+00:00
6F005,IndiGo,BOM,MAA,2026-04-19 11:04:41.701,2026-04-19 15:27:41.701,04:23:00,263.0,False,BOM-MAA,6F005_20260419110441,,accepted,2026-09-11 07:11:20.739575+00:00
AI198,Air India,CCU,MAA,2026-04-19 10:56:41.703,2026-04-19 14:19:41.703,03:23:00,203.0,False,CCU-MAA,AI198_20260419105641,,accepted,2026-09-11 07:11:20.739575+00:00
UK184,Vistara,MAA,HYD,2026-04-19 10:49:41.703,2026-04-19 13:00:41.703,02:11:00,131.0,False,MAA-HYD,UK184_20260419104941,,accepted,2026-09-11 07:11:20.739575+00:00
6F219,IndiGo,MAA,DEL,2026-04-19 10:32:41.704,2026-04-19 14:37:41.704,04:05:00,245.0,False,MAA-DEL,6F219_20260419103241,,accepted,2026-09-11 07:11:20.739575+00:00
UK066,Vistara,BOM,CCU,2026-04-19 10:29:41.701,2026-04-19 12:07:41.701,01:38:00,98.0,False,BOM-CCU,UK066_20260419102941,,accepted,2026-09-11 07:11:20.739575+00:00
6F220,IndiGo,HYD,BOM,2026-04-19 10:27:41.704,2026-04-19 11:25:41.704,00:58:00,58.0,False,HYD-BOM,6F220_20260419102741,,accepted,2026-09-11 07:11:20.739575+00:00
AI180,Air India,BOM,CCU,2026-04-19 10:19:41.703,2026-04-19 11:00:41.703,00:41:00,41.0,False,BOM-CCU,AI180_20260419101941,,accepted,2026-09-11 07:11:20.739575+00:00
6F098,IndiGo,BLR,MAA,2026-04-19 10:18:41.702,2026-04-19 12:49:41.702,02:31:00,151.0,False,BLR-MAA,6F098_20260419101841,,accepted,2026-09-11 07:11:20.739575+00:00
AI141,Air India,BLR,DEL,2026-04-19 10:16:41.702,2026-04-19 14:53:41.702,04:37:00,277.0,False,BLR-DEL,AI141_20260419101641,,accepted,2026-09-11 07:11:20.739575+00:00
SJ170,SpiceJet,BLR,BOM,2026-04-19 10:11:41.703,2026-04-19 11:56:41.703,01:45:00,105.0,False,BLR-BOM,SJ170_20260419101141,,accepted,2026-09-11 07:11:20.739575+00:00
SJ178,SpiceJet,BOM,HYD,2026-04-19 09:58:41.703,2026-04-19 12:27:41.703,02:29:00,149.0,False,BOM-HYD,SJ178_20260419095841,,accepted,2026-09-11 07:11:20.739575+00:00
6F172,IndiGo,BOM,BLR,2026-04-19 09:53:41.703,2026-04-19 14:46:41.703,04:53:00,293.0,False,BOM-BLR,6F172_20260419095341,,accepted,2026-09-11 07:11:20.739575+00:00
UK220,Vistara,BLR,BOM,2026-04-19 09:51:41.704,2026-04-19 13:25:41.704,03:34:00,214.0,False,BLR-BOM,UK220_20260419095141,,accepted,2026-09-11 07:11:20.739575+00:00
SJ148,SpiceJet,DEL,BLR,2026-04-19 09:51:41.702,2026-04-19 13:41:41.702,03:50:00,230.0,False,DEL-BLR,SJ148_20260419095141,,accepted,2026-09-11 07:11:20.739575+00:00
UK065,Vistara,BOM,CCU,2026-04-19 09:38:41.701,2026-04-19 13:46:41.701,04:08:00,248.0,False,BOM-CCU,UK065_20260419093841,,accepted,2026-09-11 07:11:20.739575+00:00
6F243,IndiGo,BOM,HYD,2026-04-19 09:37:41.704,2026-04-19 10:33:41.704,00:56:00,56.0,False,BOM-HYD,6F243_20260419093741,,accepted,2026-09-11 07:11:20.739575+00:00
SJ193,SpiceJet,CCU,DEL,2026-04-19 09:37:41.703,2026-04-19 12:16:41.703,02:39:00,159.0,False,CCU-DEL,SJ193_20260419093741,,accepted,2026-09-11 07:11:20.739575+00:00
UK056,Vistara,HYD,MAA,2026-04-19 09:29:41.701,2026-04-19 10:15:41.701,00:46:00,46.0,False,HYD-MAA,UK056_20260419092941,,accepted,2026-09-11 07:11:20.739575+00:00
AI219,Unknown,BLR,DEL,2026-04-19 09:28:41.703,2026-04-19 11:27:41.703,01:59:00,119.0,False,BLR-DEL,AI219_20260419092841,,accepted,2026-09-11 07:11:20.739575+00:00
SJ073,SpiceJet,CCU,BLR,2026-04-19 09:26:41.701,2026-04-19 11:14:41.701,01:48:00,108.0,False,CCU-BLR,SJ073_20260419092641,,accepted,2026-09-11 07:11:20.739575+00:00
6F052,IndiGo,BOM,CCU,2026-04-19 09:13:41.701,2026-04-19 12:02:41.701,02:49:00,169.0,False,BOM-CCU,6F052_20260419091341,,accepted,2026-09-11 07:11:20.739575+00:00
SJ201,SpiceJet,BLR,DEL,2026-04-19 09:10:41.703,2026-04-19 11:12:41.703,02:02:00,122.0,False,BLR-DEL,SJ201_20260419091041,,accepted,2026-09-11 07:11:20.739575+00:00
UK028,Vistara,HYD,MAA,2026-04-19 09:02:41.701,2026-04-19 10:37:41.701,01:35:00,95.0,False,HYD-MAA,UK028_20260419090241,,accepted,2026-09-11 07:11:20.739575+00:00
SJ119,SpiceJet,BOM,CCU,2026-04-19 08:53:41.702,2026-04-19 11:29:41.702,02:36:00,156.0,False,BOM-CCU,SJ119_20260419085341,,accepted,2026-09-11 07:11:20.739575+00:00
AI165,Air India,DEL,CCU,2026-04-19 08:51:41.703,2026-04-19 10:31:41.703,01:40:00,100.0,False,DEL-CCU,AI165_20260419085141,,accepted,2026-09-11 07:11:20.739575+00:00
AI255,Air India,MAA,CCU,2026-04-19 08:45:41.704,2026-04-19 13:12:41.704,04:27:00,267.0,False,MAA-CCU,AI255_20260419084541,,accepted,2026-09-11 07:11:20.739575+00:00
AI202,Air India,HYD,BLR,2026-04-19 08:44:41.703,2026-04-19 10:53:41.703,02:09:00,129.0,False,HYD-BLR,AI202_20260419084441,,accepted,2026-09-11 07:11:20.739575+00:00
SJ039,SpiceJet,MAA,BOM,2026-04-19 08:41:41.701,2026-04-19 12:08:41.701,03:27:00,207.0,False,MAA-BOM,SJ039_20260419084141,,accepted,2026-09-11 07:11:20.739575+00:00
SJ051,Unknown,BOM,BLR,2026-04-19 08:40:41.701,2026-04-19 12:18:41.701,03:38:00,218.0,False,BOM-BLR,SJ051_20260419084041,,accepted,2026-09-11 07:11:20.739575+00:00
UK024,Vistara,MAA,BLR,2026-04-19 08:29:41.701,2026-04-19 13:29:41.701,05:00:00,300.0,False,MAA-BLR,UK024_20260419082941,,accepted,2026-09-11 07:11:20.739575+00:00
SJ006,SpiceJet,HYD,BLR,2026-04-19 08:25:41.701,2026-04-19 08:57:41.701,00:32:00,32.0,False,HYD-BLR,SJ006_20260419082541,,accepted,2026-09-11 07:11:20.739575+00:00
AI207,Air India,BOM,MAA,2026-04-19 08:24:41.703,2026-04-19 11:23:41.703,02:59:00,179.0,False,BOM-MAA,AI207_20260419082441,,accepted,2026-09-11 07:11:20.739575+00:00
SJ168,SpiceJet,CCU,BOM,2026-04-19 08:17:41.703,2026-04-19 12:29:41.703,04:12:00,252.0,False,CCU-BOM,SJ168_20260419081741,,accepted,2026-09-11 07:11:20.739575+00:00
AI028,Air India,HYD,BOM,2026-04-19 07:53:41.701,2026-04-19 08:35:41.701,00:42:00,42.0,False,HYD-BOM,AI028_20260419075341,,accepted,2026-09-11 07:11:20.739575+00:00
6F094,IndiGo,BLR,BOM,2026-04-19 07:37:41.702,2026-04-19 09:06:41.702,01:29:00,89.0,False,BLR-BOM,6F094_20260419073741,,accepted,2026-09-11 07:11:20.739575+00:00
6F024,IndiGo,BOM,DEL,2026-04-19 07:31:41.701,2026-04-19 11:17:41.701,03:46:00,226.0,False,BOM-DEL,6F024_20260419073141,,accepted,2026-09-11 07:11:20.739575+00:00
6F061,IndiGo,MAA,BOM,2026-04-19 07:28:41.701,2026-04-19 08:09:41.701,00:41:00,41.0,False,MAA-BOM,6F061_20260419072841,,accepted,2026-09-11 07:11:20.739575+00:00
AI032,Air India,MAA,BLR,2026-04-19 07:26:41.701,2026-04-19 09:26:42.000,02:00:00.299000,120.00498333333333,False,MAA-BLR,AI032_20260419072641,,accepted,2026-09-11 07:11:20.739575+00:00
UK163,Vistara,DEL,HYD,2026-04-19 07:22:41.703,2026-04-19 09:04:41.703,01:42:00,102.0,False,DEL-HYD,UK163_20260419072241,,accepted,2026-09-11 07:11:20.739575+00:00
SJ067,SpiceJet,MAA,BLR,2026-04-19 07:17:41.701,2026-04-19 08:16:41.701,00:59:00,59.0,False,MAA-BLR,SJ067_20260419071741,,accepted,2026-09-11 07:11:20.739575+00:00
SJ106,SpiceJet,CCU,DEL,2026-04-19 07:16:41.702,2026-04-19 09:40:41.702,02:24:00,144.0,False,CCU-DEL,SJ106_20260419071641,,accepted,2026-09-11 07:11:20.739575+00:00
AI086,Air India,CCU,HYD,2026-04-19 07:13:41.702,2026-04-19 10:09:41.702,02:56:00,176.0,False,CCU-HYD,AI086_20260419071341,,accepted,2026-09-11 07:11:20.739575+00:00
6F263,Unknown,DEL,HYD,2026-04-19 07:07:41.703,2026-04-19 08:30:41.703,01:23:00,83.0,False,DEL-HYD,6F263_20260419070741,,accepted,2026-09-11 07:11:20.739575+00:00
6F163,IndiGo,MAA,BOM,2026-04-19 06:49:41.703,2026-04-19 10:46:41.703,03:57:00,237.0,False,MAA-BOM,6F163_20260419064941,,accepted,2026-09-11 07:11:20.739575+00:00
SJ064,SpiceJet,CCU,DEL,2026-04-19 06:29:41.701,2026-04-19 08:43:41.701,02:14:00,134.0,False,CCU-DEL,SJ064_20260419062941,,accepted,2026-09-11 07:11:20.739575+00:00
UK118,Vistara,HYD,BLR,2026-04-19 06:22:41.702,2026-04-19 07:22:42.000,01:00:00.298000,60.00496666666666,False,HYD-BLR,UK118_20260419062241,,accepted,2026-09-11 07:11:20.739575+00:00
UK022,Vistara,DEL,HYD,2026-04-19 06:22:41.701,2026-04-19 10:59:41.701,04:37:00,277.0,False,DEL-HYD,UK022_20260419062241,,accepted,2026-09-11 07:11:20.739575+00:00
UK099,Vistara,BOM,MAA,2026-04-19 06:16:41.702,2026-04-19 10:24:41.702,04:08:00,248.0,False,BOM-MAA,UK099_20260419061641,,accepted,2026-09-11 07:11:20.739575+00:00
6F212,IndiGo,BLR,CCU,2026-04-19 06:10:41.703,2026-04-19 10:52:41.703,04:42:00,282.0,False,BLR-CCU,6F212_20260419061041,,accepted,2026-09-11 07:11:20.739575+00:00
AI023,Air India,HYD,BLR,2026-04-19 06:10:41.701,2026-04-19 09:35:41.701,03:25:00,205.0,False,HYD-BLR,AI023_20260419061041,,accepted,2026-09-11 07:11:20.739575+00:00
SJ245,SpiceJet,BOM,DEL,2026-04-19 06:07:41.704,2026-04-19 09:39:41.704,03:32:00,212.0,False,BOM-DEL,SJ245_20260419060741,,accepted,2026-09-11 07:11:20.739575+00:00
6F066,IndiGo,BLR,HYD,2026-04-19 06:07:41.701,2026-04-19 07:43:41.701,01:36:00,96.0,False,BLR-HYD,6F066_20260419060741,,accepted,2026-09-11 07:11:20.739575+00:00
AI138,Air India,DEL,CCU,2026-04-19 05:50:41.702,2026-04-19 06:40:41.702,00:50:00,50.0,False,DEL-CCU,AI138_20260419055041,,accepted,2026-09-11 07:11:20.739575+00:00
SJ021,SpiceJet,HYD,BLR,2026-04-19 05:48:41.701,2026-04-19 09:46:41.701,03:58:00,238.0,False,HYD-BLR,SJ021_20260419054841,,accepted,2026-09-11 07:11:20.739575+00:00
SJ136,SpiceJet,HYD,BLR,2026-04-19 05:45:41.702,2026-04-19 08:04:41.702,02:19:00,139.0,False,HYD-BLR,SJ136_20260419054541,,accepted,2026-09-11 07:11:20.739575+00:00
AI148,Air India,HYD,MAA,2026-04-19 05:41:41.703,2026-04-19 08:32:41.703,02:51:00,171.0,False,HYD-MAA,AI148_20260419054141,,accepted,2026-09-11 07:11:20.739575+00:00
SJ014,SpiceJet,BOM,HYD,2026-04-19 05:40:41.701,2026-04-19 06:39:41.701,00:59:00,59.0,False,BOM-HYD,SJ014_20260419054041,,accepted,2026-09-11 07:11:20.739575+00:00
6F104,IndiGo,CCU,BOM,2026-04-19 05:39:41.702,2026-04-19 06:14:41.702,00:35:00,35.0,False,CCU-BOM,6F104_20260419053941,,accepted,2026-09-11 07:11:20.739575+00:00
SJ121,SpiceJet,CCU,DEL,2026-04-19 05:32:41.702,2026-04-19 06:47:41.702,01:15:00,75.0,False,CCU-DEL,SJ121_20260419053241,,accepted,2026-09-11 07:11:20.739575+00:00
UK174,Vistara,CCU,DEL,2026-04-19 05:27:41.703,2026-04-19 07:47:41.703,02:20:00,140.0,False,CCU-DEL,UK174_20260419052741,,accepted,2026-09-11 07:11:20.739575+00:00
AI033,Air India,MAA,CCU,2026-04-19 05:25:41.701,2026-04-19 10:21:41.701,04:56:00,296.0,False,MAA-CCU,AI033_20260419052541,,accepted,2026-09-11 07:11:20.739575+00:00
SJ122,SpiceJet,CCU,BOM,2026-04-19 05:22:41.702,2026-04-19 10:09:41.702,04:47:00,287.0,False,CCU-BOM,SJ122_20260419052241,,accepted,2026-09-11 07:11:20.739575+00:00
UK095,Vistara,BOM,MAA,2026-04-19 05:22:41.702,2026-04-19 07:36:41.702,02:14:00,134.0,False,BOM-MAA,UK095_20260419052241,,accepted,2026-09-11 07:11:20.739575+00:00
SJ026,SpiceJet,CCU,MAA,2026-04-19 05:22:41.701,2026-04-19 09:40:41.701,04:18:00,258.0,False,CCU-MAA,SJ026_20260419052241,,accepted,2026-09-11 07:11:20.739575+00:00
6F221,IndiGo,MAA,DEL,2026-04-19 05:20:41.704,2026-04-19 08:52:41.704,03:32:00,212.0,False,MAA-DEL,6F221_20260419052041,,accepted,2026-09-11 07:11:20.739575+00:00
SJ103,SpiceJet,MAA,BLR,2026-04-19 05:16:41.702,2026-04-19 08:56:41.702,03:40:00,220.0,False,MAA-BLR,SJ103_20260419051641,,accepted,2026-09-11 07:11:20.739575+00:00
SJ011,SpiceJet,BOM,MAA,2026-04-19 05:14:41.701,2026-04-19 09:59:41.701,04:45:00,285.0,False,BOM-MAA,SJ011_20260419051441,,accepted,2026-09-11 07:11:20.739575+00:00
AI002,Air India,HYD,BLR,2026-04-19 05:12:41.700,2026-04-19 07:12:41.700,02:00:00,120.0,False,HYD-BLR,AI002_20260419051241,,accepted,2026-09-11 07:11:20.739575+00:00
AI046,Unknown,DEL,BOM,2026-04-19 05:09:41.701,2026-04-19 08:00:41.701,02:51:00,171.0,False,DEL-BOM,AI046_20260419050941,,accepted,2026-09-11 07:11:20.739575+00:00
SJ053,SpiceJet,CCU,DEL,2026-04-19 05:00:41.701,2026-04-19 06:38:41.701,01:38:00,98.0,False,CCU-DEL,SJ053_20260419050041,,accepted,2026-09-11 07:11:20.739575+00:00
AI236,Air India,DEL,BOM,2026-04-19 04:52:41.704,2026-04-19 09:11:41.704,04:19:00,259.0,False,DEL-BOM,AI236_20260419045241,,accepted,2026-09-11 07:11:20.739575+00:00
AI254,Air India,CCU,HYD,2026-04-19 04:46:41.704,2026-04-19 08:06:41.704,03:20:00,200.0,False,CCU-HYD,AI254_20260419044641,,accepted,2026-09-11 07:11:20.739575+00:00
6F063,IndiGo,DEL,HYD,2026-04-19 04:42:41.701,2026-04-19 07:31:41.701,02:49:00,169.0,False,DEL-HYD,6F063_20260419044241,,accepted,2026-09-11 07:11:20.739575+00:00
6F115,IndiGo,MAA,BLR,2026-04-19 04:41:41.702,2026-04-19 06:23:41.702,01:42:00,102.0,False,MAA-BLR,6F115_20260419044141,,accepted,2026-09-11 07:11:20.739575+00:00
UK070,Vistara,BOM,DEL,2026-04-19 04:36:41.701,2026-04-19 06:49:41.701,02:13:00,133.0,False,BOM-DEL,UK070_20260419043641,,accepted,2026-09-11 07:11:20.739575+00:00
SJ147,SpiceJet,BLR,CCU,2026-04-19 04:30:41.702,2026-04-19 08:52:41.702,04:22:00,262.0,False,BLR-CCU,SJ147_20260419043041,,accepted,2026-09-11 07:11:20.739575+00:00
UK201,Vistara,HYD,BOM,2026-04-19 04:29:41.703,2026-04-19 06:42:41.703,02:13:00,133.0,False,HYD-BOM,UK201_20260419042941,,accepted,2026-09-11 07:11:20.739575+00:00
SJ234,SpiceJet,BLR,CCU,2026-04-19 04:20:41.704,2026-04-19 06:23:41.704,02:03:00,123.0,False,BLR-CCU,SJ234_20260419042041,,accepted,2026-09-11 07:11:20.739575+00:00
AI176,Air India,BLR,DEL,2026-04-19 04:20:41.703,2026-04-19 06:25:41.703,02:05:00,125.0,False,BLR-DEL,AI176_20260419042041,,accepted,2026-09-11 07:11:20.739575+00:00
