booking_id,passenger_key,flight_id,booking_date,status,record_status,reject_reason,processed_at
B1462,7cd39a36426f7cda24e99b933e0946b7cd1cd28855cbf360a76fecdf1d17c9c3,6F135,2025-12-03 11:37:36.951,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1463,03517de97a11f76fca57b86955ec4c1509d2c7f93b894a7b4a48b0b05a42fb98,SJ148,2026-02-10 11:37:36.951,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1464,c860f53bdfe6ff2cb2f4e797c0077ba339704dd1bd9bd75b61ec06a1e8335c24,AI083,2026-03-07 11:37:36.951,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1465,62b2f00836d63687a45db41db4d34b035636ff97263c3b56d67cb63ee5a3c0d3,UK024,2025-07-02 11:37:36.951,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1466,452d25db5069ba7adf5ce10a88f139da37e6889bab207a2f3a9ea023ec4fc1da,UK220,2025-04-27 11:37:36.951,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1467,4ffac6b7b39f14b393c4db5306f500ab8d867727b84403573b02af6be083e3e0,UK115,2025-04-30 11:37:36.951,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1468,bd61f51224fc538aacaf0b2dc77f1454adb2aa217ab829cd51233cc0ba03f494,AI255,2025-07-16 11:37:36.951,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1469,bd24bdd26831ec5198e5c565283b27fdc276602ebbd31836c9876e0e532a1a7e,6F001,2025-12-25 11:37:36.951,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1470,13511c79ddb8f7887ff2400d064d86899d0cbb5b6c3a673da5597c61738f06d3,6F132,2025-05-27 11:37:36.951,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1471,c1b554f52dd90c8cb6aa4a2aa8e37b12b290a0a4893b8fc0a460843c25f105a3,UK184,2026-03-28 11:37:36.951,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1472,a6bcdea763cbc8b108d9ee33c7e2be0f25c19d1cb3eeee86b550eaa7d93d8257,6F098,2025-06-06 11:37:36.951,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1473,85712f4d85e9e7507f67ace15f4d8e5c822be19e475a9db328d2dd2255dbd371,SJ168,2025-07-19 11:37:36.951,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1474,b537893c0b45ae5f8217a84eed37ce5dabefef6d5d1309c03da8530bcefd310d,SJ178,2025-07-28 11:37:36.951,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1475,3d1b8d936a59e827768f1fd68d7d36c9f2c15ee6710a1e4455ee828856dd2bb7,UK111,2026-03-07 11:37:36.951,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1476,aebbe52682b872b443fc15c3582d844e66e5a8845a8803b98b573fddf41b68c5,SJ051,2026-02-27 11:37:36.951,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1477,fecb4703855e9e4d6fcaebb094cc381e6d0a7e069082b03fa643e4924197bf78,SJ193,2025-07-06 11:37:36.951,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1478,92392a173c0a9789dc921450b3d2b869a9356c0af3828b6d8c4c1f370aba67df,SJ039,2026-02-24 11:37:36.951,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1479,7c16ef15b55fca280afb7bf6c71ef58e183e12694aa2d3fabacd62943d5cd84f,UK066,2025-12-17 11:37:36.951,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1480,fa0d89051f011eb996b7d709ce9b499e281025786e922347bd16da002799c4c6,SJ050,2026-03-14 11:37:36.951,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1481,0f7c45b514762ec16a1acebfc6ec1ce36415f27ee1e2fef0e93e0af233612c5a,6F052,2025-06-11 11:37:36.951,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1482,4cad6853cc21b735bbdcbe46dfbec3076894d44d6f49c6e7040da71c6f39a9cf,SJ170,2025-08-29 11:37:36.951,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1484,d90c41fb0bb6764974393a4e27b96752e2ceb9d4ef1a1db6d925b955e4dd4936,AI219,2025-05-07 11:37:36.951,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1485,7e078ff49d6461cbd53e4ca51bbf76f8e8155f88159a030aada82c73f3d03850,6F220,2025-07-05 11:37:36.951,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1486,452d25db5069ba7adf5ce10a88f139da37e6889bab207a2f3a9ea023ec4fc1da,AI207,2025-05-04 11:37:36.951,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1487,8666c0b5e61c77b3690c568e3036411822a2f34010d2503676df185dd4e717e4,6F024,2026-01-26 11:37:36.951,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1488,63b5196e6086af7a3613819a1d46fd37657b3ba7d0475e79d8b01d14d849adf6,SJ073,2025-05-04 11:37:36.951,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1489,37667d6ab745b93c9e9f154563d672d1f1e9175a03cf1a98c18a43969f0c5848,SJ201,2025-07-08 11:37:36.951,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1490,fc67ae708c8618b887fbc4cfbdb25693d8997bb27911c9d99e7ae711d0ddc759,AI180,2026-03-10 11:37:36.951,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1491,f4acdb655de5b4a0b92e4a51785afb63b467b6caf8849130fd795ea3168039e5,UK022,2025-07-16 11:37:36.951,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1492,e6b9ed474beaec36a4a8c3f5c81d95cbcedce27480f03061e0ce77aa4c83b87f,AI202,2026-03-27 11:37:36.951,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1493,335567d97de26457499a42dd1b4deea4448bddcc8c60311b1a56b38a1ef05530,6F212,2025-06-01 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1494,580f7f360aaea6c8493532e826db2e425ec57824e7dd02aa10d82a6582540717,6F163,2025-06-09 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1495,83fb553e52d81240ac7206811d6e737377c45958c2765c971fa721cbb1b5e75d,UK028,2025-10-15 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1496,390f9c82c0885699c016638129762c11babc93ce7b18cd942929c415e2f6e994,6F243,2026-03-21 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1497,bb4760df3b7f118f231ba7c9978bbea5fef19b8e40e07d838f89a1d3ff636b4f,AI165,2025-09-02 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1498,21769867b252b0d2ea0d73b116bbe4282e2aa9547178a9f312dd1b0726b48417,UK099,2025-07-18 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1500,9b0649295a9d5b1c4754b4fdd2bf84d79d8dd79f22fe9ffa52cdfe467459696c,UK056,2025-04-30 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1501,0e808fad04b00bf6fbdbf468743239dbbb6c86cf7aac6f0afb0bba3a70d853e1,SJ122,2025-09-04 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1502,079f3eb57947841da11508aa12a6d73a9a52ddd8b49500104680d889987ab6b4,AI086,2025-10-15 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1503,7b288eafb41263ccf7516ee437a96d29a02b5799bed9df1a356e9dde0b01bf15,SJ011,2025-10-17 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1504,05ecc2f7159796a9980c3d2fe3a820d8c2ed6ee2aff1408a18f0c6b73ca528f0,SJ021,2025-04-21 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1505,d20a2dab3f18a252c8420661d6ae86cf4adf5c9c74f0a68d3f39fc18b6fba387,SJ106,2025-11-29 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1506,58ac1518aeab6d88fb7ecf0ee009b3cf59dec7e3456cef132fbf67297debf023,SJ026,2026-01-29 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1507,96042d1984e487c11c0756ffcd6e89e6ed79b7e987acc2ebca0edad2feeda100,SJ245,2025-11-27 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1509,85712f4d85e9e7507f67ace15f4d8e5c822be19e475a9db328d2dd2255dbd371,AI032,2025-09-25 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1510,8147c618c0da90817c143d62b40326cc3a0e60c22f007b0d5fe9ab6142c49e90,AI236,2025-05-11 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1511,ca27d76e5f01d6e819be731b4ecf8322e0de4ab935f9738aaef6076ff28051a3,6F094,2025-12-24 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1512,2ef8603b9ef844250dc5d7cbbbd9ec1c59acc800f2d6f028cca961cea169fc19,UK163,2025-12-21 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1513,9129176be94a360d9536c0d8ce292139994aae112995e2a28da01e4f2cae246f,UK163,2025-06-30 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1514,c1b554f52dd90c8cb6aa4a2aa8e37b12b290a0a4893b8fc0a460843c25f105a3,SJ045,2025-05-07 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1515,ebc733356020d55ed7cb7fa05b6457ce6b8638235e3557c33bf9bb05a75ab5a2,SJ006,2025-07-06 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1516,dcd590f2f6b9075979f2b062fc472262e7e9af73f86a4ffb8b7547ac437c0e1e,SJ103,2025-08-05 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1519,2bf6304859ade0c6564c9ec23ecccb1f749ad4797a81709a45451dd3d6415316,SJ064,2026-03-25 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1520,542579a12f98d4d75b7755f135252f83df2d5bfd157d3d06691c3cfd40932b9f,AI028,2026-04-02 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1521,140ae7d03234a698f547ca9940d0b7cab8a86c6ce437045c01816cce3278eb06,AI148,2025-11-08 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1522,b1054526dcc109be13e7c1a04b06df022b866508354f0121f10e1ea738f9db65,6F263,2025-08-31 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1523,c88610742e04a5e1bef073f1da298baefa40b9a75384a5462be9eb22339822dc,SJ067,2025-05-19 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1524,6704ab58c536ba66f8fb3215d1d5542e63c9362e7cc21900ba79d8253cbe4fd5,6F061,2025-06-17 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1526,3b67e18aebe11d3fcb61ce8dbf6ca3840665364a785f33cf70e1acad8df7bdc3,SJ136,2025-11-15 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1527,bd61f51224fc538aacaf0b2dc77f1454adb2aa217ab829cd51233cc0ba03f494,AI046,2025-07-09 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1528,4feec3fc2b6113c94e8b8d854a6d0aafe7b557fe5e231425365590134b752789,UK174,2026-03-28 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1531,a96e8987153a7d6467e157d7ce0a0d4f9833e8c3a1a37fe254fa870de33e8dff,6F063,2026-04-01 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1532,b1e2b90a4a6684122b97071409219c86f51ce69f9e52840d1046aff53950a2de,UK118,2025-04-22 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1533,16996f8fe1aeee64dc9a8de80732e993524671c8ebb982f53f9b2c1ede309b2e,UK218,2025-09-15 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1534,534595239749a7b41feb41edfefec334f57c535d6bd8101757e801399baf8104,UK031,2025-09-11 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1535,f678be03931724d1dc961ee6867724f5cf2ed44785d049681bce5310443d05f4,UK142,2026-04-02 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1537,9c90e444595ca8d44405425766df6f09be9c99f3874c1669ae1b6000901523fa,UK070,2025-10-08 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1538,096c23e31c806281f1f32020c0418a02646231cb3570aef7fdbdd0a8a7b35195,SJ121,2026-03-17 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1539,4b6379df1d4a83e95b8da9aa7544064e1723c4fb64ca9715ae54f8ba72bed293,UK201,2025-06-11 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1540,334fac017ff0cedac8812867dbb69cf3ff4896b4840db86d5d2c60b48c6c3607,AI138,2026-01-15 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1541,732e2f9ee5939cacffa1354b8021fc56e8b0d2b99418c779e1b43576ba2d9079,SJ014,2025-12-16 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1542,cd769bca7f0d6d85ffcd736970ec67dd7355213d73a9ef941b2b1279643d771f,SJ053,2025-12-13 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1543,da2b75a920d5ad96e60267d18967deb8b68d721ebcbd1215ab4fcd3a54ee3898,SJ241,2025-06-16 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1544,c24c442514d8758c7b0da2d72d92d1ed261387dda7baaafff00a8763f86bd008,AI249,2025-09-01 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1545,4ab9eb6590e8b5558fb4d389da726d41565cd6a6c0b410112990dc9c0d555521,AI176,2026-03-08 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1546,a3d40528c847860a59e57ef080921e8e1cd2a0a14fc57ff35ba980a396425de5,SJ234,2026-04-02 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1547,9225ce871f0d6f5555802341235f380cb6fc4c80f9c63656fe59c5039c4a62d4,6F115,2025-04-18 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1548,8af6521f436391a3c5ce25a1e834af98ed6b12215084eb26df6cfb73e40bda7a,AI020,2025-10-04 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1549,b117a117a2fdb6df4eeef59bd2fa6d4789f00059e96f3c20c3882fb0ba8abd09,AI020,2025-12-16 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1550,7b288eafb41263ccf7516ee437a96d29a02b5799bed9df1a356e9dde0b01bf15,6F079,2025-12-06 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1552,cac751133be3241fc1f84a7fabad5d6b2cef07595ddd709bfb1e8da378d675e1,UK046,2026-02-06 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1553,d0d4959312ec6282aef891f386a83216e1b358cc8cc62146c2ec6679476402cc,SJ217,2025-11-15 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1554,651580d369a850ef3a6c6cde106fb21347aa2cae11886700648e049703b83631,6F142,2025-08-26 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1555,140ae7d03234a698f547ca9940d0b7cab8a86c6ce437045c01816cce3278eb06,SJ139,2026-04-04 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1556,e3bbd3f337e66536296de1571698bc64fd10894777f84f725069e1012929ff76,6F059,2026-01-18 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1557,3b199b4ed262a02877397cc65263e91adc453e54cfa725f205a48b9739554c61,6F067,2025-08-10 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1558,6121a726cf9ba52e2f65365828f0784d8fbb001f755f4c686f6ff36421376403,AI007,2025-08-07 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1559,17e582570535b3bda460f20fd09278fcdc1f438df175c6d0fc90f0277097b11a,UK202,2026-01-20 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1560,37da4fd7d4af3d035404e86edd2c75f8269beec0edee268b9c1d55fae9c9c2d8,AI200,2026-03-07 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1561,4afd01ee958f1f4cab5daa1ca4a524ecedfd69bc8df926ce94725bfef58adee3,UK172,2026-01-27 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1562,fd99448617469cbd8e33fe61cf5945ed433ce0b0c31dfae3baa00a8e52a6b896,6F214,2025-05-01 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1563,b30e9d95e2792bd8012713f6200525610243e50e98ccff34f90d659caacb3131,UK037,2025-09-11 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1564,ddb21477b3dfb223687574b5e59c22f3d560a40f156675d7b962240c9b825d96,AI022,2025-08-14 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1565,08d527b4b330f2ae8d0b2bf61fc9b7d7a1cb305359107e10830b971528e75481,AI243,2026-02-06 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1566,050b049d5c78278614735f00578ff3e4fe99562bdbc5aaf06d43ca7af53c172d,SJ174,2025-10-08 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1567,ceb53c77ef4bb47b88b90ce6a16f9035c5a193c1576789b001e70d41d862a9bb,SJ079,2025-11-13 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1568,d044fe407e2aff086fc4bd3fe2f502d51eb27db95a7314c861dd0ec7196ebbcf,UK097,2025-12-21 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1569,c993272fa049a2d440ea652372f625c108dcf0e45f4973ff266ab4591aa9dcf3,AI013,2025-12-26 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1570,d6e80bb1c720b4f77720793d7f87c68d8d1eb2e067c7e918e2dc372eb0192acd,UK196,2025-11-21 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1571,29f06e7be3a69be9c6ba28c85107a269c6a6c39fd6a97854ebdc22a7eb969e3c,SJ213,2025-11-06 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1572,82f93af2a303089a2a6d7e83ee87158475632799e06213b0c4d1e8d82db17b2c,UK119,2025-05-26 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1573,6722cce28c2fd387a1e5f26f316763cc1257b7134dc918736466aa855d1d7867,AI043,2026-03-18 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1574,7c16ef15b55fca280afb7bf6c71ef58e183e12694aa2d3fabacd62943d5cd84f,AI043,2025-04-29 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1575,39703d5ba7b65802429f129725d589035b3adc0add18515254d55d48d1d72cd4,AI143,2025-06-16 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1577,084335d1330d77a535207f0cc68feb7298e28f9780480ccd2e3c8967161c3669,6F050,2026-01-24 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1578,9af5670cbc9a286822035d442fb354bf92f8c14050cdc1ca7ad78c62e54f1940,AI134,2025-12-25 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1579,b5003939967295cd4a575030be2788328690adfb3cafa1c8f763fdaebcd9ab6a,6F182,2025-04-24 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1580,aebbe52682b872b443fc15c3582d844e66e5a8845a8803b98b573fddf41b68c5,SJ086,2025-10-08 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1581,30bfdc8d1d1d2f28ec5826ea2b0ce05233663c3ece7e284045fcbfaeea663300,6F170,2025-08-06 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1582,a6b36f7224bcfa21bef2faab38e0cbf8b764d27fbd3ede73fba922d9ea1911a4,UK168,2025-04-24 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1584,f52c99d348378745e7c8aec85b7131592c154d4518ce31c6a077e29fdd1428ef,UK075,2025-04-28 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1585,d39c37b3ada0aaba3d9323d2267dd32cb343c130e51ac2dd166cc27787d4d537,6F233,2026-01-08 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1586,40679d1fe9225e537ae965c0c70d1602960a52029698faddb06c6258b03d2780,SJ143,2025-11-13 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1587,13511c79ddb8f7887ff2400d064d86899d0cbb5b6c3a673da5597c61738f06d3,SJ246,2025-06-28 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1588,47f87bab52cb70cb5c2fbb4b2be2163afc03693689c636d42869dfe82bff4585,SJ247,2025-11-04 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1589,b9b94887093a0b5d1e799e9ffd5c38e779e311c924fc3cdbe77c5a31ba21e183,UK157,2025-08-31 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1590,3c30b2d6f533eaa0bdccadbdd9bd4f1ae2778368b82f487ef03866571eb76dc2,UK069,2026-04-01 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1591,982a7014d25316348d1d7c14d2850dd58059637a8f71fbaf47a6fe8562c1b7fc,AI106,2025-11-20 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1592,a656843990596d684283c57867b4d79f847e210aa482bf59a93adcc86f449723,UK085,2025-11-17 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1594,f678be03931724d1dc961ee6867724f5cf2ed44785d049681bce5310443d05f4,AI067,2025-06-01 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1595,8c8149d3098e7d2157431eec3f03418acd0236e4da0f325bedf8152461440f9b,6F226,2026-01-07 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1596,37e46ea38858eca03a8c2ded5b392af19d67f0ae5dc2503b728c82463e9be946,SJ210,2025-12-20 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1597,53914468d437d3a5053becc201a755bb9e74b4d13c2a9e9d256f1f0d74623647,6F269,2025-10-23 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1598,d3c8d6a14e3a822fe267a96db0219ab41e35313816dff7e9735230716779b0e7,UK013,2026-01-02 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1599,e76badb0c4689d136952bf29340e5e3b74c384b00e3d9394a1b454837d765f32,UK013,2025-09-30 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1600,308d7b8171a5ea1068d3eb59ce7d9a79ed328bfadfc9d7745bd5c08bbe39b942,UK143,2025-07-20 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1601,de8f5767c2eb7e3bd8323299f8d7f329aec65e543bf9532d311d03056608686d,6F262,2025-09-07 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1603,d39c37b3ada0aaba3d9323d2267dd32cb343c130e51ac2dd166cc27787d4d537,SJ118,2025-12-06 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1604,42367699a43f8c5519bae3ce37e5162c2487adbb4254264b3ce586fb6663d104,SJ118,2025-11-17 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1605,82cba022672bc9336eae8ddd392ed251bacd8433aad4334565dd044b57abe609,SJ082,2025-10-03 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1606,0432e063f506c650a8bafbaf93f9e0bb470f2ed6d48693069bef53d4480b1311,6F015,2025-07-18 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1608,d09a9b2f36b244fd9bee372e9d32b2a9028de22e883feaeea8d5a6e9bf70bcda,SJ110,2025-06-28 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1609,f351f0a690677d85dab9d27ad5946129b18d95c8c7524c8dd3e75c9546d72a35,SJ042,2025-10-21 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1610,f85efa7bf13dac0ea299c0cae6dc30d48813931829034e214ac890f2ff2d394d,6F145,2025-10-13 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1611,52ed80292d4cf60a3dc2bbc887a62b385756dbf98a871144e03a70c8f42453d4,UK029,2026-01-05 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1612,dcd590f2f6b9075979f2b062fc472262e7e9af73f86a4ffb8b7547ac437c0e1e,SJ200,2025-04-18 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1613,473a289014471e4537d535523e80a88202101626da4e3453529afb117607954a,SJ209,2026-01-29 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1615,6454effb2d76bfc7ae7db254813bfbf688614b74955d132d4d4b19a64e6f2d6e,6F117,2025-05-23 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1616,5cdc4fb01aa7d292a2712ccb091a531d6c6b32a1ad3125cfa64fd7ace5f1cc67,SJ181,2025-12-23 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1618,f640bcccf327b42c5e203bbc12d43e2ef7434f7522439ff7dd9fd017fdbfbda9,AI070,2026-01-19 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1619,321099c385da11904609297fa32d6e14128d52a5b2dffaf841207f1938645205,UK042,2026-02-05 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1620,b14f459679d3dcf7cd2dd9f0b349c30b33d5d39c436086c5d738d61ff4d1551f,AI169,2026-02-24 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
